subject,L1,current_exposure_L2,ccurrent_exposure_L2,switch_noswitch,WordType,switch_word_len,cswitch_word_len,trial,ctrial,FPGD_switch,lFPGD_switch,TRT_switch,lTRT_switch,FPGD_target,lFPGD_target,TRT_target,lTRT_target,item,switch_word,target_word
47,English,19,-0.538219374,Switch,Homograph,7,0.015089442,98,0.606781196,225,5.416100402,225,5.416100402,284,5.648974238,284,5.648974238,45,préparé,lance
47,English,19,-0.538219374,Nonswitch,Homograph,11,1.511533484,37,-0.768178517,266,5.583496309,500,6.214608098,241,5.484796933,241,5.484796933,54,grandmother,loin
47,English,19,-0.538219374,Nonswitch,Nonhomograph,4,-1.10724359,71,-0.001807529,NA,NA,NA,NA,166,5.111987788,166,5.111987788,68,like,duck
47,English,19,-0.538219374,Nonswitch,Nonhomograph,4,-1.10724359,9,-1.399307566,NA,NA,NA,NA,140,4.941642423,140,4.941642423,74,idea,dare
47,English,19,-0.538219374,Switch,Homograph,9,0.763311463,105,0.764563458,173,5.153291594,173,5.153291594,159,5.068904202,159,5.068904202,51,regardait,fin
47,English,19,-0.538219374,Nonswitch,Homograph,4,-1.10724359,64,-0.159589792,154,5.036952602,154,5.036952602,636,6.455198563,636,6.455198563,60,safe,ranger
47,English,19,-0.538219374,Nonswitch,Nonhomograph,8,0.389200452,67,-0.091968822,174,5.159055299,355,5.872117789,185,5.220355825,593,6.385194399,46,complain,couch
47,English,19,-0.538219374,Switch,Nonhomograph,5,-0.733132579,147,1.711257031,NA,NA,170,5.135798437,202,5.308267697,202,5.308267697,45,temps,teeth
47,English,19,-0.538219374,Switch,Nonhomograph,11,1.511533484,39,-0.723097871,156,5.049856007,811,6.698268054,323,5.777652323,501,6.216606101,65,se plaindre,fleece
47,English,19,-0.538219374,Switch,Homograph,3,-1.4813546,56,-0.339912377,207,5.332718793,207,5.332718793,NA,NA,156,5.049856007,63,dur,net
47,English,19,-0.538219374,Switch,Nonhomograph,7,0.015089442,75,0.088353763,NA,NA,437,6.079933195,NA,NA,NA,NA,49,inquiet,nick
47,English,19,-0.538219374,Switch,Homograph,14,2.633866516,42,-0.655476901,509,6.232448017,509,6.232448017,263,5.572154032,263,5.572154032,55,en bonne santé,raisin
47,English,19,-0.538219374,Nonswitch,Nonhomograph,3,-1.4813546,55,-0.3624527,74,4.304065093,74,4.304065093,310,5.736572297,485,6.184148891,48,bad,soap
47,English,19,-0.538219374,Switch,Nonhomograph,7,0.015089442,31,-0.903420456,395,5.978885765,395,5.978885765,228,5.429345629,452,6.11368218,69,journée,piping
47,English,19,-0.538219374,Switch,Nonhomograph,8,0.389200452,126,1.237910245,NA,NA,NA,NA,NA,NA,NA,NA,61,personne,hunter
47,English,19,-0.538219374,Nonswitch,Nonhomograph,3,-1.4813546,18,-1.196444658,NA,NA,NA,NA,133,4.890349128,231,5.442417711,56,was,scarf
47,English,19,-0.538219374,Nonswitch,Nonhomograph,9,0.763311463,108,0.832184428,198,5.288267031,198,5.288267031,NA,NA,NA,NA,72,irritated,hose
47,English,19,-0.538219374,Nonswitch,Homograph,8,0.389200452,120,1.102668306,149,5.003946306,149,5.003946306,NA,NA,NA,NA,50,prepared,file
47,English,19,-0.538219374,Nonswitch,Homograph,4,-1.10724359,76,0.110894086,NA,NA,NA,NA,NA,NA,NA,NA,70,good,vest
47,English,19,-0.538219374,Nonswitch,Nonhomograph,5,-0.733132579,117,1.035047336,71,4.262679877,71,4.262679877,NA,NA,NA,NA,64,hours,bath
47,English,19,-0.538219374,Switch,Nonhomograph,7,0.015089442,15,-1.264065627,569,6.343880434,899,6.801283034,NA,NA,442,6.091309882,55,préféré,shrimp
47,English,19,-0.538219374,Switch,Homograph,6,-0.359021569,24,-1.061202719,NA,NA,177,5.176149733,350,5.857933154,529,6.270988432,69,croire,timbre
47,English,19,-0.538219374,Nonswitch,Nonhomograph,4,-1.10724359,143,1.621095739,106,4.663439094,106,4.663439094,169,5.129898715,169,5.129898715,66,time,tent
47,English,19,-0.538219374,Nonswitch,Homograph,4,-1.10724359,7,-1.444388212,NA,NA,NA,NA,NA,NA,NA,NA,68,like,rose
47,English,19,-0.538219374,Nonswitch,Homograph,4,-1.10724359,3,-1.534549505,175,5.164785974,175,5.164785974,189,5.241747015,462,6.135564891,52,rest,fort
47,English,19,-0.538219374,Nonswitch,Homograph,3,-1.4813546,107,0.809644105,NA,NA,NA,NA,NA,NA,NA,NA,56,day,rider
47,English,19,-0.538219374,Switch,Nonhomograph,6,-0.359021569,6,-1.466928536,373,5.92157842,373,5.92157842,NA,NA,162,5.087596335,43,ennuyé,tune
47,English,19,-0.538219374,Nonswitch,Homograph,5,-0.733132579,113,0.944886044,NA,NA,NA,NA,168,5.123963979,168,5.123963979,74,later,sale
47,English,19,-0.538219374,Switch,Nonhomograph,5,-0.733132579,21,-1.128823688,186,5.225746674,655,6.484635236,NA,NA,63,4.143134726,71,avoir,sip
47,English,19,-0.538219374,Switch,Nonhomograph,13,2.259755505,132,1.373152184,175,5.164785974,175,5.164785974,NA,NA,NA,NA,53,avertissement,camp
47,English,19,-0.538219374,Switch,Nonhomograph,5,-0.733132579,69,-0.046888176,290,5.669880923,290,5.669880923,NA,NA,NA,NA,73,liste,leash
47,English,19,-0.538219374,Nonswitch,Nonhomograph,8,0.389200452,40,-0.700557548,NA,NA,NA,NA,292,5.676753802,292,5.676753802,58,vacation,penguin
47,English,19,-0.538219374,Nonswitch,Homograph,6,-0.359021569,138,1.508394123,49,3.891820298,49,3.891820298,152,5.023880521,451,6.11146734,46,things,lever
47,English,19,-0.538219374,Switch,Homograph,13,2.259755505,128,1.282990891,216,5.375278408,216,5.375278408,NA,NA,250,5.521460918,49,soigneusement,dent
47,English,19,-0.538219374,Nonswitch,Homograph,3,-1.4813546,52,-0.43007367,153,5.030437921,153,5.030437921,NA,NA,NA,NA,44,sun,court
47,English,19,-0.538219374,Switch,Nonhomograph,7,0.015089442,68,-0.069428499,424,6.049733455,424,6.049733455,NA,NA,233,5.451038454,51,la peur,paw
47,English,19,-0.538219374,Nonswitch,Nonhomograph,6,-0.359021569,144,1.643636062,71,4.262679877,71,4.262679877,448,6.104793232,448,6.104793232,54,recipe,boar
47,English,19,-0.538219374,Nonswitch,Nonhomograph,8,0.389200452,89,0.403918288,212,5.356586275,212,5.356586275,NA,NA,NA,NA,50,surprise,card
47,English,19,-0.538219374,Switch,Homograph,9,0.763311463,110,0.877265074,202,5.308267697,360,5.886104031,169,5.129898715,169,5.129898715,53,suggérées,lice
47,English,19,-0.538219374,Switch,Nonhomograph,7,0.015089442,104,0.742023135,345,5.843544417,345,5.843544417,NA,NA,165,5.105945474,59,mauvais,broth
47,English,19,-0.538219374,Switch,Nonhomograph,6,-0.359021569,61,-0.227210761,176,5.170483995,176,5.170483995,NA,NA,201,5.303304908,47,maison,book
47,English,19,-0.538219374,Switch,Homograph,8,0.389200452,119,1.080127983,748,6.617402978,748,6.617402978,247,5.509388337,247,5.509388337,43,aimaient,chat
47,English,19,-0.538219374,Switch,Nonhomograph,8,0.389200452,93,0.49407958,NA,NA,NA,NA,NA,NA,206,5.327876169,57,plaintes,trash
47,English,19,-0.538219374,Nonswitch,Nonhomograph,4,-1.10724359,72,0.020732794,208,5.33753808,208,5.33753808,NA,NA,103,4.634728988,44,knew,hotel
49,French,30,-0.002441168,Switch,Nonhomograph,8,0.389200452,89,0.403918288,206,5.327876169,354,5.869296913,315,5.752572639,315,5.752572639,61,personne,hunter
49,French,30,-0.002441168,Nonswitch,Homograph,5,-0.733132579,53,-0.407533347,NA,NA,NA,NA,NA,NA,NA,NA,66,order,pile
49,French,30,-0.002441168,Switch,Nonhomograph,7,0.015089442,42,-0.655476901,258,5.552959585,258,5.552959585,374,5.924255797,374,5.924255797,59,mauvais,broth
49,French,30,-0.002441168,Nonswitch,Homograph,5,-0.733132579,33,-0.85833981,203,5.313205979,203,5.313205979,382,5.945420609,561,6.329720906,74,later,sale
49,French,30,-0.002441168,Nonswitch,Nonhomograph,6,-0.359021569,47,-0.542775286,329,5.796057751,329,5.796057751,301,5.707110265,301,5.707110265,52,needed,corn
49,French,30,-0.002441168,Switch,Homograph,4,-1.10724359,76,0.110894086,NA,NA,207,5.332718793,249,5.517452896,249,5.517452896,73,peau,rayon
49,French,30,-0.002441168,Nonswitch,Homograph,4,-1.10724359,72,0.020732794,NA,NA,166,5.111987788,306,5.723585102,306,5.723585102,70,good,vest
49,French,30,-0.002441168,Switch,Nonhomograph,6,-0.359021569,38,-0.745638194,216,5.375278408,216,5.375278408,396,5.981414211,396,5.981414211,43,ennuyé,tune
49,French,30,-0.002441168,Switch,Homograph,8,0.389200452,24,-1.061202719,228,5.429345629,228,5.429345629,358,5.880532986,358,5.880532986,61,personne,tenant
49,French,30,-0.002441168,Switch,Nonhomograph,5,-0.733132579,43,-0.632936578,NA,NA,NA,NA,NA,NA,NA,NA,71,avoir,sip
49,French,30,-0.002441168,Nonswitch,Homograph,9,0.763311463,32,-0.880880133,NA,NA,NA,NA,NA,NA,NA,NA,48,worthless,coin
49,French,30,-0.002441168,Nonswitch,Nonhomograph,6,-0.359021569,82,0.246136025,157,5.056245805,157,5.056245805,NA,NA,NA,NA,62,advice,fiddle
49,French,30,-0.002441168,Nonswitch,Nonhomograph,8,0.389200452,46,-0.565315609,202,5.308267697,365,5.899897354,413,6.023447593,413,6.023447593,46,complain,couch
49,French,30,-0.002441168,Nonswitch,Nonhomograph,8,0.389200452,13,-1.309146273,268,5.590986981,583,6.368187186,NA,NA,257,5.549076085,50,surprise,card
49,French,30,-0.002441168,Switch,Homograph,9,0.763311463,61,-0.227210761,233,5.451038454,233,5.451038454,NA,NA,660,6.492239835,51,regardait,fin
49,French,30,-0.002441168,Switch,Homograph,7,0.015089442,14,-1.28660595,232,5.446737372,232,5.446737372,NA,NA,494,6.202535517,57,inquiet,venue
49,French,30,-0.002441168,Switch,Homograph,3,-1.4813546,41,-0.678017225,NA,NA,320,5.768320996,1012,6.91968385,1215,7.102499356,63,dur,net
49,French,30,-0.002441168,Switch,Nonhomograph,7,0.015089442,22,-1.106283365,177,5.176149733,556,6.320768294,NA,NA,328,5.793013608,51,la peur,paw
49,French,30,-0.002441168,Nonswitch,Nonhomograph,4,-1.10724359,87,0.358837641,152,5.023880521,152,5.023880521,403,5.998936562,403,5.998936562,74,idea,dare
49,French,30,-0.002441168,Switch,Nonhomograph,5,-0.733132579,31,-0.903420456,223,5.407171771,223,5.407171771,NA,NA,NA,NA,67,santé,drunk
49,French,30,-0.002441168,Switch,Nonhomograph,6,-0.359021569,55,-0.3624527,337,5.82008293,337,5.82008293,217,5.379897354,217,5.379897354,47,maison,book
49,French,30,-0.002441168,Switch,Nonhomograph,7,0.015089442,99,0.629321519,598,6.393590754,958,6.864847778,295,5.686975356,295,5.686975356,49,inquiet,nick
49,French,30,-0.002441168,Nonswitch,Nonhomograph,4,-1.10724359,93,0.49407958,NA,NA,NA,NA,NA,NA,NA,NA,70,well,tire
49,French,30,-0.002441168,Nonswitch,Homograph,6,-0.359021569,17,-1.218984981,NA,NA,NA,NA,267,5.587248658,819,6.708084084,46,things,lever
49,French,30,-0.002441168,Switch,Nonhomograph,11,1.511533484,28,-0.971041426,505,6.224558429,768,6.643789733,263,5.572154032,263,5.572154032,65,se plaindre,fleece
49,French,30,-0.002441168,Nonswitch,Nonhomograph,5,-0.733132579,68,-0.069428499,153,5.030437921,153,5.030437921,242,5.488937726,242,5.488937726,64,hours,bath
49,French,30,-0.002441168,Switch,Homograph,6,-0.359021569,57,-0.317372054,452,6.11368218,452,6.11368218,496,6.206575927,496,6.206575927,47,heures,cent
49,French,30,-0.002441168,Switch,Homograph,6,-0.359021569,56,-0.339912377,352,5.863631176,352,5.863631176,296,5.690359454,296,5.690359454,69,croire,timbre
49,French,30,-0.002441168,Nonswitch,Homograph,9,0.763311463,77,0.13343441,338,5.823045895,338,5.823045895,157,5.056245805,718,6.576469569,62,following,manger
49,French,30,-0.002441168,Switch,Nonhomograph,8,0.389200452,35,-0.813259164,439,6.084499413,439,6.084499413,224,5.411646052,224,5.411646052,57,plaintes,trash
49,French,30,-0.002441168,Switch,Nonhomograph,11,1.511533484,86,0.336297318,368,5.908082938,368,5.908082938,NA,NA,284,5.648974238,63,contretemps,dig
49,French,30,-0.002441168,Nonswitch,Nonhomograph,8,0.389200452,79,0.178515056,238,5.472270674,238,5.472270674,294,5.683579767,294,5.683579767,58,vacation,penguin
49,French,30,-0.002441168,Nonswitch,Homograph,4,-1.10724359,26,-1.016122072,NA,NA,NA,NA,NA,NA,NA,NA,68,like,rose
49,French,30,-0.002441168,Nonswitch,Nonhomograph,3,-1.4813546,21,-1.128823688,NA,NA,139,4.934473933,296,5.690359454,296,5.690359454,56,was,scarf
49,French,30,-0.002441168,Switch,Nonhomograph,7,0.015089442,78,0.155974733,311,5.739792912,311,5.739792912,NA,NA,NA,NA,55,préféré,shrimp
49,French,30,-0.002441168,Nonswitch,Nonhomograph,4,-1.10724359,49,-0.497694639,NA,NA,NA,NA,168,5.123963979,386,5.955837369,66,time,tent
49,French,30,-0.002441168,Nonswitch,Homograph,11,1.511533484,85,0.313756995,284,5.648974238,284,5.648974238,280,5.634789603,280,5.634789603,54,grandmother,loin
49,French,30,-0.002441168,Nonswitch,Nonhomograph,4,-1.10724359,29,-0.948501103,300,5.703782475,528,6.269096284,174,5.159055299,174,5.159055299,44,knew,hotel
49,French,30,-0.002441168,Switch,Homograph,8,0.389200452,37,-0.768178517,653,6.481577129,867,6.765038977,173,5.153291594,663,6.49677499,43,aimaient,chat
49,French,30,-0.002441168,Switch,Nonhomograph,7,0.015089442,3,-1.534549505,219,5.38907173,574,6.352629396,399,5.988961417,399,5.988961417,69,journée,piping
49,French,30,-0.002441168,Switch,Homograph,11,1.511533484,4,-1.512009182,257,5.549076085,468,6.148468296,243,5.493061443,989,6.896694332,59,désagréable,miser
49,French,30,-0.002441168,Nonswitch,Homograph,7,0.015089442,80,0.201055379,NA,NA,164,5.099866428,NA,NA,148,4.997212274,64,library,pain
49,French,30,-0.002441168,Switch,Homograph,7,0.015089442,30,-0.925960779,190,5.247024072,190,5.247024072,305,5.720311777,305,5.720311777,45,préparé,lance
50,French,25,-0.245976716,Switch,Homograph,7,0.015089442,91,0.448998934,263,5.572154032,263,5.572154032,352,5.863631176,352,5.863631176,45,préparé,lance
50,French,25,-0.245976716,Nonswitch,Homograph,3,-1.4813546,28,-0.971041426,476,6.165417854,667,6.502790046,273,5.609471795,883,6.783325201,56,day,rider
50,French,25,-0.245976716,Nonswitch,Homograph,5,-0.733132579,48,-0.520234962,1036,6.943122423,1036,6.943122423,NA,NA,NA,NA,66,order,pile
50,French,25,-0.245976716,Switch,Nonhomograph,8,0.389200452,41,-0.678017225,223,5.407171771,489,6.192362489,493,6.200509174,1126,7.026426809,61,personne,hunter
50,French,25,-0.245976716,Nonswitch,Homograph,3,-1.4813546,27,-0.993581749,NA,NA,NA,NA,156,5.049856007,156,5.049856007,44,sun,court
50,French,25,-0.245976716,Switch,Homograph,9,0.763311463,33,-0.85833981,521,6.255750042,694,6.542471961,633,6.450470422,1353,7.210079628,53,suggérées,lice
50,French,25,-0.245976716,Nonswitch,Nonhomograph,4,-1.10724359,42,-0.655476901,178,5.18178355,178,5.18178355,299,5.700443573,299,5.700443573,44,knew,hotel
50,French,25,-0.245976716,Nonswitch,Homograph,8,0.389200452,9,-1.399307566,602,6.400257445,602,6.400257445,514,6.242223265,765,6.639875834,50,prepared,file
50,French,25,-0.245976716,Switch,Homograph,11,1.511533484,85,0.313756995,399,5.988961417,399,5.988961417,NA,NA,1014,6.921658184,59,désagréable,miser
50,French,25,-0.245976716,Nonswitch,Homograph,5,-0.733132579,99,0.629321519,267,5.587248658,267,5.587248658,347,5.84932478,347,5.84932478,74,later,sale
50,French,25,-0.245976716,Nonswitch,Homograph,9,0.763311463,80,0.201055379,NA,NA,NA,NA,NA,NA,NA,NA,48,worthless,coin
50,French,25,-0.245976716,Nonswitch,Nonhomograph,4,-1.10724359,36,-0.79071884,211,5.351858133,211,5.351858133,256,5.545177444,256,5.545177444,68,like,duck
50,French,25,-0.245976716,Nonswitch,Nonhomograph,4,-1.10724359,72,0.020732794,163,5.093750201,163,5.093750201,267,5.587248658,603,6.401917197,66,time,tent
50,French,25,-0.245976716,Switch,Nonhomograph,5,-0.733132579,3,-1.534549505,892,6.793466133,892,6.793466133,525,6.263398263,525,6.263398263,67,santé,drunk
50,French,25,-0.245976716,Switch,Nonhomograph,7,0.015089442,5,-1.489468859,NA,NA,1174,7.068172,NA,NA,NA,NA,49,inquiet,nick
50,French,25,-0.245976716,Nonswitch,Homograph,4,-1.10724359,14,-1.28660595,192,5.257495372,192,5.257495372,NA,NA,NA,NA,70,good,vest
50,French,25,-0.245976716,Nonswitch,Nonhomograph,8,0.389200452,62,-0.204670438,245,5.501258211,245,5.501258211,327,5.789960171,327,5.789960171,58,vacation,penguin
50,French,25,-0.245976716,Switch,Nonhomograph,6,-0.359021569,98,0.606781196,NA,NA,NA,NA,NA,NA,NA,NA,47,maison,book
50,French,25,-0.245976716,Nonswitch,Homograph,4,-1.10724359,73,0.043273117,375,5.926926026,375,5.926926026,160,5.075173815,356,5.874930731,52,rest,fort
50,French,25,-0.245976716,Nonswitch,Homograph,4,-1.10724359,64,-0.159589792,63,4.143134726,63,4.143134726,427,6.056784013,543,6.29710932,60,safe,ranger
50,French,25,-0.245976716,Switch,Homograph,7,0.015089442,35,-0.813259164,235,5.459585514,235,5.459585514,153,5.030437921,586,6.37331979,57,inquiet,venue
50,French,25,-0.245976716,Nonswitch,Nonhomograph,4,-1.10724359,8,-1.421847889,NA,NA,NA,NA,120,4.787491743,465,6.142037406,74,idea,dare
50,French,25,-0.245976716,Nonswitch,Homograph,8,0.389200452,90,0.426458611,341,5.831882477,341,5.831882477,470,6.152732695,470,6.152732695,72,properly,vent
50,French,25,-0.245976716,Switch,Homograph,9,0.763311463,19,-1.173904334,347,5.84932478,943,6.849066283,216,5.375278408,495,6.204557763,51,regardait,fin
50,French,25,-0.245976716,Nonswitch,Nonhomograph,3,-1.4813546,1,-1.579630151,352,5.863631176,352,5.863631176,315,5.752572639,903,6.805722553,56,was,scarf
50,French,25,-0.245976716,Switch,Nonhomograph,7,0.015089442,66,-0.114509145,411,6.018593214,411,6.018593214,358,5.880532986,358,5.880532986,69,journée,piping
50,French,25,-0.245976716,Nonswitch,Nonhomograph,4,-1.10724359,53,-0.407533347,216,5.375278408,216,5.375278408,NA,NA,NA,NA,70,well,tire
50,French,25,-0.245976716,Switch,Homograph,6,-0.359021569,52,-0.43007367,444,6.095824562,444,6.095824562,519,6.251903883,774,6.651571874,69,croire,timbre
50,French,25,-0.245976716,Nonswitch,Homograph,11,1.511533484,2,-1.557089828,NA,NA,NA,NA,NA,NA,NA,NA,54,grandmother,loin
50,French,25,-0.245976716,Switch,Homograph,14,2.633866516,79,0.178515056,447,6.102558595,447,6.102558595,161,5.081404365,161,5.081404365,55,en bonne santé,raisin
50,French,25,-0.245976716,Nonswitch,Nonhomograph,8,0.389200452,23,-1.083743042,405,6.003887067,405,6.003887067,314,5.749392986,621,6.431331082,46,complain,couch
50,French,25,-0.245976716,Nonswitch,Nonhomograph,6,-0.359021569,15,-1.264065627,119,4.779123493,119,4.779123493,NA,NA,NA,NA,62,advice,fiddle
50,French,25,-0.245976716,Switch,Nonhomograph,5,-0.733132579,50,-0.475154316,789,6.670766321,789,6.670766321,350,5.857933154,350,5.857933154,71,avoir,sip
50,French,25,-0.245976716,Switch,Nonhomograph,6,-0.359021569,78,0.155974733,444,6.095824562,444,6.095824562,643,6.466144724,643,6.466144724,43,ennuyé,tune
50,French,25,-0.245976716,Switch,Nonhomograph,7,0.015089442,56,-0.339912377,278,5.627621114,1015,6.922643891,552,6.313548046,552,6.313548046,55,préféré,shrimp
50,French,25,-0.245976716,Nonswitch,Homograph,4,-1.10724359,60,-0.249751084,NA,NA,NA,NA,NA,NA,NA,NA,68,like,rose
50,French,25,-0.245976716,Nonswitch,Nonhomograph,5,-0.733132579,31,-0.903420456,401,5.993961427,401,5.993961427,376,5.929589143,376,5.929589143,64,hours,bath
50,French,25,-0.245976716,Switch,Homograph,13,2.259755505,59,-0.272291408,162,5.087596335,349,5.855071922,299,5.700443573,299,5.700443573,49,soigneusement,dent
51,French,50,0.971701026,Nonswitch,Homograph,5,-0.733132579,117,1.035047336,218,5.384495063,415,6.02827852,283,5.645446898,283,5.645446898,43,liked,chat
51,French,50,0.971701026,Switch,Nonhomograph,6,-0.359021569,76,0.110894086,381,5.942799375,381,5.942799375,193,5.262690189,515,6.244166901,72,irrité,hose
51,French,50,0.971701026,Switch,Nonhomograph,8,0.389200452,36,-0.79071884,176,5.170483995,921,6.825460036,280,5.634789603,280,5.634789603,68,aimaient,duck
51,French,50,0.971701026,Nonswitch,Homograph,7,0.015089442,146,1.688716708,192,5.257495372,192,5.257495372,NA,NA,NA,NA,69,believe,timbre
51,French,50,0.971701026,Nonswitch,Homograph,7,0.015089442,122,1.147748952,302,5.710427017,302,5.710427017,327,5.789960171,327,5.789960171,51,watched,fin
51,French,50,0.971701026,Switch,Homograph,11,1.511533484,33,-0.85833981,403,5.998936562,403,5.998936562,136,4.912654886,136,4.912654886,48,sans valeur,coin
51,French,50,0.971701026,Nonswitch,Nonhomograph,4,-1.10724359,38,-0.745638194,NA,NA,NA,NA,375,5.926926026,375,5.926926026,45,time,teeth
51,French,50,0.971701026,Nonswitch,Nonhomograph,5,-0.733132579,154,1.869039294,143,4.96284463,143,4.96284463,308,5.730099783,308,5.730099783,43,bored,tune
51,French,50,0.971701026,Nonswitch,Nonhomograph,6,-0.359021569,68,-0.069428499,254,5.537334267,254,5.537334267,NA,NA,287,5.659482216,67,health,drunk
51,French,50,0.971701026,Switch,Homograph,5,-0.733132579,106,0.787103781,NA,NA,NA,NA,NA,NA,NA,NA,70,bonne,vest
51,French,50,0.971701026,Nonswitch,Nonhomograph,7,0.015089442,101,0.674402166,251,5.525452939,496,6.206575927,NA,NA,NA,NA,53,warning,camp
51,French,50,0.971701026,Nonswitch,Homograph,10,1.137422473,137,1.4858538,220,5.393627546,506,6.226536669,344,5.840641657,344,5.840641657,71,reasonable,ton
51,French,50,0.971701026,Switch,Homograph,7,0.015089442,70,-0.024347853,343,5.837730447,343,5.837730447,396,5.981414211,396,5.981414211,50,préparé,file
51,French,50,0.971701026,Nonswitch,Homograph,8,0.389200452,37,-0.768178517,522,6.257667588,522,6.257667588,368,5.908082938,368,5.908082938,45,prepared,lance
51,French,50,0.971701026,Switch,Homograph,10,1.137422473,138,1.508394123,205,5.323009979,828,6.719013154,308,5.730099783,308,5.730099783,52,se reposer,fort
51,French,50,0.971701026,Nonswitch,Nonhomograph,9,0.763311463,72,0.020732794,315,5.752572639,315,5.752572639,256,5.545177444,256,5.545177444,55,favourite,shrimp
51,French,50,0.971701026,Switch,Nonhomograph,4,-1.10724359,46,-0.565315609,NA,NA,565,6.336825731,315,5.752572639,315,5.752572639,74,idée,dare
51,French,50,0.971701026,Nonswitch,Nonhomograph,6,-0.359021569,85,0.313756995,210,5.347107531,210,5.347107531,395,5.978885765,395,5.978885765,61,person,hunter
51,French,50,0.971701026,Switch,Homograph,5,-0.733132579,75,0.088353763,374,5.924255797,374,5.924255797,NA,NA,NA,NA,66,ordre,pile
51,French,50,0.971701026,Switch,Nonhomograph,4,-1.10724359,163,2.071902202,244,5.497168225,244,5.497168225,261,5.564520407,261,5.564520407,70,bien,tire
51,French,50,0.971701026,Switch,Nonhomograph,11,1.511533484,64,-0.159589792,670,6.507277712,670,6.507277712,239,5.476463552,239,5.476463552,46,se plaindre,couch
51,French,50,0.971701026,Switch,Nonhomograph,5,-0.733132579,15,-1.264065627,NA,NA,NA,NA,NA,NA,271,5.602118821,66,temps,tent
51,French,50,0.971701026,Nonswitch,Nonhomograph,8,0.389200452,168,2.184603818,367,5.905361848,367,5.905361848,NA,NA,NA,NA,63,setbacks,dig
51,French,50,0.971701026,Nonswitch,Homograph,9,0.763311463,141,1.576015092,275,5.616771098,275,5.616771098,200,5.298317367,200,5.298317367,65,exemplary,parole
51,French,50,0.971701026,Nonswitch,Nonhomograph,8,0.389200452,59,-0.272291408,336,5.81711116,336,5.81711116,171,5.141663557,171,5.141663557,65,complain,fleece
51,French,50,0.971701026,Nonswitch,Nonhomograph,5,-0.733132579,5,-1.489468859,214,5.365976015,214,5.365976015,NA,NA,NA,NA,47,house,book
51,French,50,0.971701026,Nonswitch,Homograph,6,-0.359021569,130,1.328071538,379,5.937536205,379,5.937536205,241,5.484796933,241,5.484796933,55,heathy,raisin
51,French,50,0.971701026,Nonswitch,Homograph,5,-0.733132579,125,1.215369922,546,6.302618976,546,6.302618976,NA,NA,255,5.541263545,47,hours,cent
51,French,50,0.971701026,Nonswitch,Homograph,5,-0.733132579,9,-1.399307566,327,5.789960171,327,5.789960171,259,5.556828062,259,5.556828062,59,nasty,miser
51,French,50,0.971701026,Switch,Homograph,6,-0.359021569,161,2.026821556,373,5.92157842,373,5.92157842,250,5.521460918,250,5.521460918,68,aimait,rose
51,French,50,0.971701026,Switch,Homograph,9,0.763311463,27,-0.993581749,251,5.525452939,251,5.525452939,235,5.459585514,235,5.459585514,74,plus tard,sale
51,French,50,0.971701026,Nonswitch,Homograph,4,-1.10724359,172,2.274765111,NA,NA,NA,NA,NA,NA,NA,NA,73,skin,rayon
51,French,50,0.971701026,Switch,Homograph,10,1.137422473,23,-1.083743042,132,4.882801923,295,5.686975356,542,6.295266001,542,6.295266001,54,grand-mère,loin
51,French,50,0.971701026,Nonswitch,Nonhomograph,4,-1.10724359,53,-0.407533347,310,5.736572297,310,5.736572297,294,5.683579767,294,5.683579767,71,have,sip
51,French,50,0.971701026,Nonswitch,Nonhomograph,4,-1.10724359,165,2.116982849,187,5.231108617,314,5.749392986,NA,NA,271,5.602118821,73,list,leash
51,French,50,0.971701026,Nonswitch,Nonhomograph,7,0.015089442,153,1.84649897,573,6.350885717,1394,7.239932591,285,5.65248918,285,5.65248918,49,worried,nick
51,French,50,0.971701026,Switch,Nonhomograph,15,3.007977526,91,0.448998934,535,6.282266747,535,6.282266747,NA,NA,NA,NA,52,avait besoin de,corn
51,French,50,0.971701026,Nonswitch,Homograph,6,-0.359021569,148,1.733797355,144,4.9698133,144,4.9698133,NA,NA,NA,NA,61,person,tenant
51,French,50,0.971701026,Switch,Nonhomograph,7,0.015089442,93,0.49407958,348,5.85220248,348,5.85220248,NA,NA,694,6.542471961,54,recette,boar
51,French,50,0.971701026,Nonswitch,Homograph,7,0.015089442,112,0.92234572,260,5.560681631,260,5.560681631,310,5.736572297,310,5.736572297,57,worried,venue
51,French,50,0.971701026,Nonswitch,Nonhomograph,10,1.137422473,105,0.764563458,478,6.169610732,478,6.169610732,NA,NA,NA,NA,57,complaints,trash
51,French,50,0.971701026,Switch,Homograph,11,1.511533484,128,1.282990891,460,6.131226489,460,6.131226489,242,5.488937726,242,5.488937726,60,sécuritaire,ranger
51,French,50,0.971701026,Nonswitch,Nonhomograph,3,-1.4813546,26,-1.016122072,280,5.634789603,280,5.634789603,277,5.624017506,646,6.470799504,59,bad,broth
51,French,50,0.971701026,Switch,Nonhomograph,8,0.389200452,43,-0.632936578,NA,NA,NA,NA,246,5.505331536,246,5.505331536,58,vacances,penguin
51,French,50,0.971701026,Switch,Homograph,12,1.885644494,155,1.891579617,378,5.934894196,378,5.934894196,393,5.973809612,393,5.973809612,72,correctement,vent
51,French,50,0.971701026,Switch,Homograph,7,0.015089442,1,-1.579630151,226,5.420534999,226,5.420534999,438,6.08221891,438,6.08221891,62,suivant,manger
